time,spot_price_nsw,spot_price_sa,spot_price_tas,spot_price_vic,inter_gen_nsw,inter_gen_sa,inter_gen_tas,inter_gen_vic,demand_nsw,demand_sa,demand_tas,demand_vic,period
2021-02-20 14:00:00,37.02,30.05,27.85,29.84,42.41,92.66,126.12,84.47,7607,973,1030,5131,29
2021-02-20 14:30:00,37.11,29.81,28.17,30.23,37.16,100.85,130.89,92.67,7708,1001,1034,5121,30
2021-02-20 15:00:00,38.14,29.89,28.26,30.26,40.39,109.49,129.7,100.05,7848,1063,1048,5271,31
2021-02-20 15:30:00,38.42,31.76,29.98,32.02,47.87,124.96,128.72,75.77,8130,1119,1061,5485,32
2021-02-20 16:00:00,39.82,32.07,31.6,32.68,46.58,140.08,125.48,78.16,8426,1213,1078,5693,33
2021-02-20 16:30:00,35.0,30.29,29.68,30.34,42.92,160.22,124.03,80.35,8647,1368,1091,5853,34
2021-02-20 17:00:00,36.79,32.61,31.11,31.64,36.69,164.86,133.84,62.45,8944,1490,1121,5967,35
2021-02-20 17:30:00,38.58,35.67,33.21,33.62,31.74,159.94,138.88,48.99,9121,1585,1132,6038,36
2021-02-20 18:00:00,66.55,50.63,43.51,46.7,19.59,162.37,131.81,74.58,9219,1692,1136,6106,37
2021-02-20 18:30:00,46.74,43.21,37.4,40.44,2.26,164.94,122.16,104.59,9129,1728,1130,6023,38
2021-02-20 19:00:00,43.48,41.17,35.16,37.81,11.82,164.08,112.75,119.16,9009,1743,1112,5880,39
2021-02-20 19:30:00,41.94,41.9,35.13,37.87,49.41,155.43,104.3,115.4,8947,1719,1092,5692,40
2021-02-20 20:00:00,43.24,44.53,38.08,40.81,48.36,157.6,97.16,115.62,8796,1667,1117,5593,41
2021-02-20 20:30:00,36.7,39.48,33.33,34.66,29.53,140.97,97.11,113.18,8605,1628,1102,5425,42
2021-02-20 21:00:00,35.41,38.57,32.48,33.21,16.99,138.43,90.95,92.89,8388,1584,1076,5259,43
2021-02-20 21:30:00,35.49,38.92,31.28,33.0,32.55,132.19,81.66,83.47,8222,1534,1072,5118,44
2021-02-20 22:00:00,35.15,37.63,29.62,31.73,35.33,123.58,92.68,77.02,8036,1486,1051,4959,45
2021-02-20 22:30:00,39.09,39.79,31.49,34.06,38.68,122.09,102.19,64.31,7881,1416,1005,4835,46
2021-02-20 23:00:00,35.74,37.68,29.31,31.82,15.25,94.53,112.55,35.64,7643,1381,985,4754,47
2021-02-20 23:30:00,35.47,37.43,29.42,32.29,11.66,78.24,111.53,27.53,7390,1370,915,4882,48
2021-02-21 00:00:00,35.41,43.3,29.96,32.68,15.23,73.83,110.59,18.81,7225,1517,965,4853,1
2021-02-21 00:30:00,35.67,45.42,28.37,28.43,7.59,74.21,107.02,15.38,7077,1481,956,4655,2
2021-02-21 01:00:00,35.07,36.79,29.71,32.03,4.3,70.26,102.56,12.37,6832,1403,952,4495,3
2021-02-21 01:30:00,35.0,35.61,29.09,31.43,4.3,67.75,93.4,11.47,6564,1302,955,4374,4
2021-02-21 02:00:00,34.75,33.63,28.32,30.35,3.85,64.76,95.87,10.05,6366,1248,949,4235,5
2021-02-21 02:30:00,35.11,32.82,27.85,29.88,2.8,65.02,90.11,8.43,6250,1207,952,4171,6
2021-02-21 03:00:00,34.51,31.45,27.98,29.12,2.55,67.64,84.83,7.63,6238,1199,955,4111,7
2021-02-21 03:30:00,35.24,33.32,83.83,30.82,2.1,62.85,78.56,9.05,6146,1180,956,4074,8
2021-02-21 04:00:00,35.39,34.86,17.76,31.53,1.37,69.35,80.36,7.09,6156,1178,951,4051,9
2021-02-21 04:30:00,35.47,35.22,30.31,31.94,0.94,64.04,63.79,18.86,6183,1170,977,4057,10
2021-02-21 05:00:00,35.48,35.15,30.08,32.23,0.65,70.01,62.57,19.26,6240,1171,982,4080,11
2021-02-21 05:30:00,35.48,35.39,29.36,32.59,2.7,70.7,56.15,17.37,6364,1166,993,4184,12
2021-02-21 06:00:00,34.48,34.84,29.59,31.52,3.99,58.15,56.88,15.43,6437,1184,1004,4222,13
2021-02-21 06:30:00,34.98,35.17,26.34,32.01,4.48,53.45,56.28,16.38,6566,1194,1016,4307,14
2021-02-21 07:00:00,32.36,31.72,27.41,29.33,13.54,51.34,56.37,13.55,6674,1193,1037,4344,15
2021-02-21 07:30:00,32.16,30.65,28.86,28.31,26.96,44.9,57.66,12.13,6832,1160,1040,4337,16
2021-02-21 08:00:00,27.39,25.33,33.63,24.03,40.04,48.02,55.69,18.99,6924,1077,1072,4388,17
2021-02-21 08:30:00,32.22,26.97,41.31,27.25,45.52,54.49,55.77,27.3,7031,989,1087,4407,18
2021-02-21 09:00:00,32.56,29.48,34.0,29.99,47.69,63.67,49.07,28.71,7105,891,1092,4392,19
2021-02-21 09:30:00,28.9,26.7,30.91,26.54,42.7,45.88,54.13,30.26,7123,788,1075,4403,20
2021-02-21 10:00:00,16.31,14.27,26.01,14.53,52.44,41.68,62.11,38.76,7079,702,1045,4378,21
2021-02-21 10:30:00,26.8,14.62,25.8,15.45,54.16,48.62,57.72,44.52,7149,617,1025,4341,22
2021-02-21 11:00:00,22.8,-4.55,25.8,15.42,55.47,43.42,60.45,69.68,7188,571,1016,4338,23
2021-02-21 11:30:00,26.1,-26.37,27.43,9.74,56.14,37.96,60.72,80.97,7202,523,1006,4366,24
2021-02-21 12:00:00,27.21,7.49,26.76,13.33,56.59,38.18,55.22,96.12,7274,481,1016,4319,25
2021-02-21 12:30:00,30.82,-41.61,26.6,5.06,56.73,39.74,55.62,100.89,7401,458,1011,4366,26
2021-02-21 13:00:00,34.23,-35.81,26.29,3.19,44.86,33.2,58.01,73.02,7609,470,995,4342,27
2021-02-21 13:30:00,32.67,-63.19,26.09,7.6,29.22,31.25,61.17,77.17,7766,481,994,4401,28
2021-02-21 14:00:00,29.34,-31.44,26.66,17.69,22.29,25.05,61.67,68.93,7928,471,1008,4454,29
2021-02-21 14:30:00,31.92,-57.6,27.17,19.27,25.76,11.54,64.28,71.74,8052,488,1013,4544,30
2021-02-21 15:00:00,32.72,-73.61,27.49,-8.27,18.71,6.62,67.05,77.55,8288,524,1023,4598,31
2021-02-21 15:30:00,37.81,-81.13,29.32,-12.25,23.43,10.32,70.05,82.14,8554,590,1048,4627,32
2021-02-21 16:00:00,35.67,-35.83,29.56,5.48,49.29,16.76,77.79,112.4,8793,675,1093,4766,33
2021-02-21 16:30:00,35.32,-34.84,27.68,-2.57,63.2,27.75,75.89,122.19,8967,783,1108,4919,34
2021-02-21 17:00:00,36.28,-14.96,43.46,20.86,57.88,39.57,76.47,123.1,9238,917,1151,5085,35
2021-02-21 17:30:00,41.57,15.86,33.47,26.66,71.2,92.28,83.29,136.51,9419,1048,1167,5174,36
2021-02-21 18:00:00,35.8,23.74,29.66,24.85,88.02,102.7,84.99,164.73,9543,1164,1174,5220,37
2021-02-21 18:30:00,42.48,35.59,36.47,35.34,49.3,108.8,86.49,182.11,9487,1280,1163,5208,38
2021-02-21 19:00:00,47.94,40.06,39.81,38.97,15.82,107.28,90.9,209.1,9365,1373,1163,5198,39
2021-02-21 19:30:00,42.36,36.14,35.76,34.89,4.0,126.92,91.03,207.13,9322,1423,1162,5152,40
2021-02-21 20:00:00,38.76,34.63,31.93,32.57,5.67,99.29,90.76,214.99,9142,1433,1159,5130,41
2021-02-21 20:30:00,37.62,34.05,31.67,31.07,5.28,86.6,90.1,207.23,8855,1430,1141,4987,42
2021-02-21 21:00:00,36.1,31.93,29.89,29.45,5.55,95.37,93.96,184.29,8540,1398,1095,4843,43
2021-02-21 21:30:00,35.43,31.04,29.06,28.63,3.38,87.98,82.02,181.99,8260,1363,1063,4726,44
2021-02-21 22:00:00,34.65,25.66,23.59,23.42,1.21,78.87,75.87,195.25,8032,1330,1034,4571,45
2021-02-21 22:30:00,35.51,27.08,25.72,25.0,1.4,98.67,61.52,186.83,7841,1293,1001,4473,46
2021-02-21 23:00:00,35.51,25.7,23.9,23.78,0.95,95.51,87.88,156.77,7600,1272,996,4440,47
2021-02-21 23:30:00,35.51,34.88,28.05,31.81,-0.08,80.35,92.36,161.09,7371,1260,997,4589,48
2021-02-22 00:00:00,35.43,39.39,28.91,33.1,0.18,83.41,97.08,181.09,7215,1420,998,4597,1
2021-02-22 00:30:00,35.4,37.69,28.23,32.1,1.45,89.49,97.47,173.25,7046,1416,995,4464,2
2021-02-22 01:00:00,34.37,34.75,26.85,30.39,1.44,92.23,100.17,169.69,6866,1380,976,4292,3
2021-02-22 01:30:00,35.49,33.47,27.43,29.56,1.75,80.9,104.52,186.36,6657,1309,986,4249,4
2021-02-22 02:00:00,35.31,20.51,18.46,18.45,1.1,87.92,99.29,208.59,6475,1262,986,4089,5
2021-02-22 02:30:00,35.23,15.12,14.07,13.71,0.29,97.99,99.72,202.45,6357,1243,984,3999,6
2021-02-22 03:00:00,34.26,13.15,12.29,12.02,-0.07,93.05,109.34,225.78,6299,1222,977,3989,7
2021-02-22 03:30:00,35.15,7.6,6.76,6.98,-0.02,94.27,137.04,250.67,6334,1203,995,3937,8
2021-02-22 04:00:00,34.67,16.95,15.75,15.7,-0.09,101.37,105.7,233.88,6401,1203,1007,4022,9
2021-02-22 04:30:00,35.07,17.64,16.98,16.64,-0.1,161.44,128.31,204.37,6580,1211,1008,4122,10
2021-02-22 05:00:00,35.88,31.45,27.91,29.5,-0.1,172.0,136.54,192.75,6787,1237,1029,4297,11
2021-02-22 05:30:00,35.95,35.41,29.29,32.28,-0.11,144.25,129.38,171.31,7202,1278,1067,4585,12
2021-02-22 06:00:00,36.91,37.99,31.0,34.48,-0.09,150.68,106.71,167.88,7640,1337,1101,4874,13
2021-02-22 06:30:00,38.58,42.14,32.51,37.93,0.77,127.57,117.93,188.24,7961,1426,1162,5133,14
2021-02-22 07:00:00,35.83,40.87,32.25,36.33,17.06,123.34,130.26,242.44,8154,1489,1180,5320,15
2021-02-22 07:30:00,31.29,34.47,27.92,30.48,41.02,108.33,127.67,239.15,8218,1510,1154,5192,16
2021-02-22 08:00:00,31.18,8.42,22.52,7.86,42.4,131.56,125.73,251.09,8195,1435,1130,5056,17
2021-02-22 08:30:00,33.12,7.37,11.3,6.96,48.47,114.53,102.35,308.73,8190,1367,1109,5031,18
2021-02-22 09:00:00,24.73,10.12,15.07,10.26,48.35,106.8,132.63,342.56,8113,1289,1093,4963,19
2021-02-22 09:30:00,25.5,5.45,7.76,5.88,50.89,171.53,146.24,351.17,8126,1218,1074,4840,20
2021-02-22 10:00:00,20.03,-7.94,2.24,-8.93,52.76,181.93,140.5,346.28,8146,1153,1076,4698,21
2021-02-22 10:30:00,17.32,-15.19,9.73,-17.38,54.29,186.46,134.63,331.16,8184,1118,1070,4565,22
2021-02-22 11:00:00,27.31,-17.51,-9.41,-19.3,56.12,147.66,137.37,306.9,8253,1075,1043,4548,23
2021-02-22 11:30:00,25.22,-25.67,-12.09,-25.92,56.94,120.82,131.6,304.38,8337,1021,1031,4453,24
2021-02-22 12:00:00,28.89,-40.26,-15.01,-14.56,57.64,109.82,133.29,292.15,8480,946,1041,4355,25
2021-02-22 12:30:00,33.71,-35.78,-17.26,-19.88,59.54,50.52,138.17,294.58,8632,822,1036,4321,26
2021-02-22 13:00:00,29.62,-34.83,1.23,-27.7,61.44,48.35,139.5,327.61,8800,771,1059,4329,27
2021-02-22 13:30:00,32.73,-51.06,-11.45,-19.23,64.12,57.08,133.66,310.36,8948,749,1067,4360,28
2021-02-22 14:00:00,34.01,-74.38,-17.55,-17.98,79.19,55.79,135.67,298.45,9047,732,1051,4443,29
2021-02-22 14:30:00,36.31,-109.46,-2.07,-13.34,79.69,82.31,127.64,314.59,9214,729,1048,4601,30
2021-02-22 15:00:00,35.71,-30.64,11.59,-9.23,76.09,68.45,127.41,309.31,9534,760,1041,4755,31
2021-02-22 15:30:00,34.68,-35.83,7.85,-0.03,84.32,73.79,137.4,313.72,9751,833,1067,4888,32
2021-02-22 16:00:00,36.56,-35.0,4.11,-0.7,143.11,97.29,131.94,321.94,10028,916,1059,4993,33
2021-02-22 16:30:00,35.77,-35.83,36.83,-4.4,146.37,113.77,135.68,332.07,10109,1018,1095,5114,34
2021-02-22 17:00:00,37.12,-35.83,18.8,13.5,121.23,137.8,128.28,334.06,10172,1144,1122,5229,35
2021-02-22 17:30:00,30.76,-68.58,13.35,12.76,104.9,148.74,132.77,324.35,9962,1267,1130,5284,36
2021-02-22 18:00:00,46.61,-11.26,23.25,-12.88,94.88,159.56,134.93,336.28,9820,1346,1171,5292,37
2021-02-22 18:30:00,35.31,15.82,20.0,17.38,79.53,177.02,133.21,327.57,9615,1424,1161,5292,38
2021-02-22 19:00:00,33.87,27.1,29.54,28.17,52.77,226.68,128.8,288.93,9356,1483,1134,5302,39
2021-02-22 19:30:00,36.0,30.22,32.3,31.01,42.12,223.32,119.92,250.71,9180,1524,1168,5263,40
2021-02-22 20:00:00,34.75,29.27,30.09,29.84,52.4,218.18,120.2,236.15,8941,1533,1183,5272,41
2021-02-22 20:30:00,34.6,26.04,27.06,26.48,61.42,202.18,121.14,247.38,8628,1514,1150,5139,42
2021-02-22 21:00:00,35.53,30.99,30.74,30.04,60.99,167.71,109.91,237.43,8360,1492,1137,4985,43
2021-02-22 21:30:00,35.87,31.4,31.47,30.5,64.76,151.44,96.68,240.41,8186,1446,1106,4807,44
2021-02-22 22:00:00,35.41,22.45,22.71,21.99,68.91,155.67,99.13,218.76,7992,1401,1083,4655,45
2021-02-22 22:30:00,39.8,28.67,29.07,28.14,76.85,152.6,79.97,202.69,7829,1346,1061,4537,46
2021-02-22 23:00:00,34.4,29.48,29.37,28.62,59.14,171.56,86.85,210.21,7659,1319,1028,4470,47
2021-02-22 23:30:00,35.15,28.88,28.87,28.14,52.8,165.35,80.27,198.81,7460,1306,1030,4622,48
2021-02-23 00:00:00,35.15,33.56,31.52,30.65,43.13,162.25,79.1,211.47,7329,1467,1016,4660,1
2021-02-23 00:30:00,35.47,33.51,30.53,29.82,28.38,144.96,82.16,211.77,7140,1456,1004,4499,2
2021-02-23 01:00:00,35.31,27.83,25.44,24.95,16.96,128.65,82.32,216.94,6910,1410,992,4362,3
2021-02-23 01:30:00,34.92,16.74,15.89,15.19,14.58,123.89,76.19,219.79,6660,1323,991,4276,4
2021-02-23 02:00:00,32.85,22.98,25.78,20.95,7.45,130.9,67.83,225.42,6459,1273,996,4133,5
2021-02-23 02:30:00,28.83,23.43,25.76,21.47,6.35,120.15,80.99,215.13,6362,1235,996,4076,6
2021-02-23 03:00:00,28.02,21.47,26.77,19.57,4.37,111.54,58.51,235.52,6300,1236,1001,4030,7
2021-02-23 03:30:00,30.5,17.36,25.77,15.92,3.99,114.23,70.26,235.09,6290,1215,991,4016,8
2021-02-23 04:00:00,31.91,24.4,25.76,22.11,4.36,95.22,70.45,242.75,6368,1205,997,4074,9
2021-02-23 04:30:00,35.64,26.88,29.04,24.31,5.89,93.06,73.41,204.46,6523,1198,1026,4196,10
2021-02-23 05:00:00,35.62,33.73,31.17,30.15,7.49,78.04,74.34,189.72,6733,1221,1058,4338,11
2021-02-23 05:30:00,38.02,36.63,31.22,32.78,5.79,90.54,78.18,191.92,7203,1255,1114,4632,12
2021-02-23 06:00:00,50.07,55.99,39.69,46.75,6.0,77.95,81.78,182.53,7601,1334,1170,4951,13
2021-02-23 06:30:00,42.3,47.09,36.95,41.32,7.58,74.14,73.09,165.59,7914,1396,1228,5242,14
2021-02-23 07:00:00,37.7,44.8,33.31,37.44,19.32,81.2,78.47,183.31,8118,1478,1256,5401,15
2021-02-23 07:30:00,30.93,33.86,30.07,30.0,25.56,74.59,82.36,146.16,8186,1481,1228,5260,16
2021-02-23 08:00:00,34.08,28.79,27.13,28.01,35.48,74.93,84.29,136.54,8190,1377,1179,5048,17
2021-02-23 08:30:00,37.42,10.44,26.07,11.31,36.85,105.45,87.96,143.74,8141,1285,1146,4928,18
2021-02-23 09:00:00,33.37,-32.8,30.53,4.13,39.2,110.47,86.63,196.49,8114,1210,1085,4749,19
2021-02-23 09:30:00,32.14,-56.45,25.72,2.53,39.8,104.62,88.27,209.16,8028,1167,1046,4568,20
2021-02-23 10:00:00,31.55,-39.73,26.56,-6.38,46.77,87.64,89.14,190.9,8013,1160,1032,4451,21
2021-02-23 10:30:00,32.84,-6.29,30.59,-7.2,54.26,67.08,90.45,201.59,7942,1170,1016,4307,22
2021-02-23 11:00:00,29.8,-30.79,30.91,0.98,51.78,56.83,79.7,195.65,7862,1115,1019,4274,23
2021-02-23 11:30:00,32.7,-33.26,31.24,3.34,58.46,53.3,70.93,175.3,7783,1027,1009,4342,24
2021-02-23 12:00:00,28.34,-27.59,30.77,-0.71,60.22,54.2,78.68,175.07,7716,989,1001,4252,25
2021-02-23 12:30:00,32.45,-10.52,32.43,-4.48,55.98,56.2,81.64,167.28,7662,937,1005,4165,26
2021-02-23 13:00:00,33.77,-1.9,30.72,-2.17,53.86,57.78,91.66,169.4,7642,931,1014,4080,27
2021-02-23 13:30:00,30.9,-5.11,36.09,0.46,55.7,67.75,74.14,166.72,7664,861,1043,4035,28
2021-02-23 14:00:00,31.88,-29.06,36.12,-7.88,70.64,71.8,69.77,180.1,7651,767,1047,4033,29
2021-02-23 14:30:00,30.49,-33.11,32.04,-1.72,86.21,79.36,87.57,166.35,7652,669,1043,4049,30
2021-02-23 15:00:00,30.07,-41.44,30.76,-1.83,110.57,77.02,82.02,162.75,7754,669,1048,4073,31
2021-02-23 15:30:00,30.57,-39.37,31.36,1.92,115.05,64.92,82.51,170.69,7905,719,1069,4235,32
2021-02-23 16:00:00,34.59,-33.58,32.6,4.5,124.61,78.91,82.88,176.81,8138,817,1089,4359,33
2021-02-23 16:30:00,27.73,-35.06,46.28,-0.68,109.08,89.78,71.52,191.93,8302,936,1124,4558,34
2021-02-23 17:00:00,33.03,-9.38,37.54,4.5,111.13,83.19,82.25,175.92,8476,1045,1155,4769,35
2021-02-23 17:30:00,32.53,4.45,36.16,5.04,116.73,100.51,82.52,178.35,8466,1152,1162,4860,36
2021-02-23 18:00:00,33.88,11.05,33.58,11.57,135.64,122.12,81.76,171.98,8502,1273,1179,5057,37
2021-02-23 18:30:00,31.2,29.9,30.38,29.33,128.48,120.55,73.55,160.17,8428,1376,1189,5148,38
2021-02-23 19:00:00,32.58,32.07,36.77,30.0,111.7,118.87,65.3,168.51,8376,1464,1175,5269,39
2021-02-23 19:30:00,35.39,33.5,38.45,30.25,113.89,118.34,59.97,174.08,8319,1523,1190,5291,40
2021-02-23 20:00:00,35.72,34.09,32.23,30.91,114.92,111.03,57.94,164.23,8175,1542,1169,5307,41
2021-02-23 20:30:00,35.09,32.93,30.88,30.02,124.91,104.3,52.41,154.34,7943,1526,1173,5164,42
2021-02-23 21:00:00,31.12,28.44,27.48,26.61,122.36,94.91,49.51,151.34,7756,1490,1141,4998,43
2021-02-23 21:30:00,33.31,25.95,25.63,24.76,110.23,82.33,46.22,151.59,7682,1457,1117,4847,44
2021-02-23 22:00:00,31.22,27.7,28.13,26.42,109.01,68.23,41.74,126.77,7559,1417,1104,4682,45
2021-02-23 22:30:00,35.41,30.99,31.45,30.15,117.42,64.01,38.68,85.65,7536,1372,1070,4558,46
2021-02-23 23:00:00,33.57,29.41,29.91,28.96,115.47,54.21,36.22,59.88,7388,1327,1019,4530,47
2021-02-23 23:30:00,32.67,29.44,30.36,29.39,103.51,57.3,34.78,57.23,7234,1317,1037,4673,48
2021-02-24 00:00:00,30.8,29.31,29.36,28.56,95.04,65.44,37.12,67.2,7182,1478,1027,4690,1
2021-02-24 00:30:00,31.79,29.41,29.77,29.0,104.68,76.91,36.58,67.96,7008,1470,1021,4552,2
2021-02-24 01:00:00,28.47,25.58,26.61,25.67,97.54,73.97,32.72,55.9,6767,1429,1014,4399,3
2021-02-24 01:30:00,24.2,20.74,27.39,21.53,97.5,71.42,32.12,51.33,6538,1337,1010,4294,4
2021-02-24 02:00:00,20.78,17.72,26.87,18.63,95.64,66.48,29.98,56.4,6291,1285,1011,4177,5
2021-02-24 02:30:00,16.86,14.21,26.01,15.07,74.68,68.77,32.92,66.95,6172,1244,1005,4072,6
2021-02-24 03:00:00,19.28,16.1,26.17,17.14,60.76,61.32,32.03,72.64,6104,1239,1013,4028,7
2021-02-24 03:30:00,19.94,16.67,26.1,17.68,53.55,69.43,32.13,77.33,6119,1216,1019,4067,8
2021-02-24 04:00:00,22.42,19.18,26.5,20.09,66.24,74.59,32.57,75.4,6173,1205,1035,4090,9
2021-02-24 04:30:00,25.95,22.69,36.56,23.32,67.45,68.96,35.73,62.61,6369,1203,1060,4177,10
2021-02-24 05:00:00,31.78,27.9,30.63,28.4,75.23,68.0,40.6,57.71,6598,1227,1083,4327,11
2021-02-24 05:30:00,33.12,30.02,31.39,30.44,52.62,57.29,36.2,56.53,7009,1260,1135,4637,12
2021-02-24 06:00:00,35.28,34.8,34.5,33.92,49.58,50.6,44.04,43.94,7458,1329,1194,4936,13
2021-02-24 06:30:00,36.92,39.97,31.56,37.85,66.5,41.19,43.93,36.23,7794,1399,1250,5262,14
2021-02-24 07:00:00,38.88,45.05,33.3,41.4,68.36,36.66,45.02,34.85,7976,1465,1248,5468,15
2021-02-24 07:30:00,30.22,32.79,26.24,30.0,94.69,43.53,47.89,26.11,7961,1447,1218,5348,16
2021-02-24 08:00:00,32.81,32.9,28.76,30.92,104.54,38.72,55.56,22.41,7829,1353,1163,5210,17
2021-02-24 08:30:00,35.56,34.75,33.56,33.4,103.22,52.66,49.33,17.5,7802,1236,1103,4938,18
2021-02-24 09:00:00,33.59,31.64,31.61,30.8,113.86,35.12,45.4,13.59,7763,1180,1088,4841,19
2021-02-24 09:30:00,26.99,24.45,26.61,23.87,92.88,32.02,44.78,23.88,7681,1071,1088,4573,20
2021-02-24 10:00:00,23.51,20.56,25.42,20.44,92.74,32.85,43.94,41.11,7625,933,1031,4387,21
2021-02-24 10:30:00,24.62,19.97,25.43,20.5,93.19,27.59,32.85,45.14,7717,803,1028,4264,22
2021-02-24 11:00:00,23.92,18.69,25.93,18.88,92.87,21.69,36.31,50.28,7738,724,1027,4197,23
2021-02-24 11:30:00,25.98,20.49,25.85,20.75,88.69,19.8,39.37,37.51,7789,661,1028,4119,24
2021-02-24 12:00:00,32.65,-0.46,27.25,-0.41,84.59,24.68,27.68,32.52,7943,627,1046,4075,25
2021-02-24 12:30:00,33.59,11.67,28.45,11.94,96.76,23.88,27.82,30.8,7941,635,1051,4049,26
2021-02-24 13:00:00,29.74,9.82,26.0,10.07,109.42,23.98,30.69,30.02,7720,619,1035,3998,27
2021-02-24 13:30:00,29.22,9.58,27.32,9.97,115.92,35.3,31.89,32.68,7735,610,1042,4021,28
2021-02-24 14:00:00,32.34,24.87,28.24,25.43,119.36,53.08,35.56,32.95,7707,659,1038,4123,29
2021-02-24 14:30:00,30.39,21.33,26.22,22.67,112.28,57.81,39.84,37.14,7722,654,1037,4130,30
2021-02-24 15:00:00,27.49,19.21,26.38,20.56,96.18,63.3,39.8,39.44,7945,691,1044,4175,31
2021-02-24 15:30:00,29.88,-21.81,25.77,20.33,87.23,52.8,40.1,43.71,8040,693,1048,4286,32
2021-02-24 16:00:00,33.5,19.45,27.17,21.29,84.67,59.93,43.64,49.38,8138,730,1084,4450,33
2021-02-24 16:30:00,27.28,21.12,27.54,21.77,90.89,70.95,53.16,54.61,8264,814,1099,4612,34
2021-02-24 17:00:00,31.5,24.73,30.6,26.19,90.35,84.2,48.92,45.99,8396,939,1146,4830,35
2021-02-24 17:30:00,33.29,27.28,34.74,28.74,92.13,95.31,47.05,36.03,8398,1072,1166,5009,36
2021-02-24 18:00:00,32.22,25.69,38.73,27.42,72.61,85.53,45.73,32.29,8456,1209,1172,5114,37
2021-02-24 18:30:00,35.47,30.3,39.06,30.22,57.68,82.81,47.42,33.12,8403,1318,1162,5180,38
2021-02-24 19:00:00,41.18,42.12,39.62,37.61,54.5,79.06,44.5,39.13,8391,1414,1152,5242,39
2021-02-24 19:30:00,41.4,49.16,42.53,40.41,57.48,71.22,42.4,52.18,8345,1472,1153,5325,40
2021-02-24 20:00:00,38.35,58.74,39.8,37.94,57.53,62.47,41.51,58.98,8191,1499,1150,5320,41
2021-02-24 20:30:00,36.47,51.29,36.54,35.24,54.27,58.21,43.11,58.67,8011,1494,1112,5182,42
2021-02-24 21:00:00,35.47,39.45,33.96,32.84,45.42,56.34,44.29,62.13,7794,1464,1092,4999,43
2021-02-24 21:30:00,36.79,38.15,33.81,32.93,39.28,58.38,49.81,60.54,7715,1419,1074,4851,44
2021-02-24 22:00:00,36.76,34.84,31.75,31.15,36.94,65.81,56.38,47.96,7607,1379,1049,4686,45
2021-02-24 22:30:00,38.3,37.69,34.57,34.09,41.7,57.29,51.94,38.77,7525,1340,1040,4596,46
2021-02-24 23:00:00,35.44,34.43,29.61,31.21,17.59,58.2,46.42,34.59,7448,1318,1024,4557,47
2021-02-24 23:30:00,35.47,35.3,28.75,32.47,22.52,53.94,47.86,41.43,7299,1303,1002,4719,48
2021-02-25 00:00:00,35.24,39.74,28.41,33.74,13.55,46.83,44.97,54.33,7198,1458,991,4724,1
2021-02-25 00:30:00,36.51,38.68,29.73,33.38,9.02,39.91,46.55,65.98,7064,1457,991,4545,2
2021-02-25 01:00:00,34.65,35.57,27.71,31.2,8.72,45.07,62.59,71.24,6909,1410,986,4465,3
2021-02-25 01:30:00,32.59,33.83,27.78,29.93,7.23,44.41,67.64,67.79,6573,1331,980,4360,4
2021-02-25 02:00:00,32.34,33.97,27.24,29.68,5.7,43.62,69.34,75.66,6323,1276,976,4225,5
2021-02-25 02:30:00,31.64,34.36,26.47,29.07,3.53,44.18,90.6,74.37,6207,1239,976,4160,6
2021-02-25 03:00:00,33.43,34.53,27.29,30.05,3.0,39.11,91.34,63.1,6141,1223,973,4083,7
2021-02-25 03:30:00,33.62,33.99,25.82,30.04,1.85,41.0,102.47,56.76,6164,1196,958,4093,8
2021-02-25 04:00:00,34.16,35.06,26.97,30.74,1.31,34.36,118.37,65.78,6238,1189,990,4151,9
2021-02-25 04:30:00,35.39,34.16,28.44,30.84,0.28,33.68,101.9,72.99,6438,1183,1024,4216,10
2021-02-25 05:00:00,35.8,36.03,28.81,30.94,0.41,31.66,103.45,74.5,6687,1202,1056,4412,11
2021-02-25 05:30:00,37.83,39.39,31.09,34.62,0.42,30.23,115.35,57.55,7123,1238,1107,4701,12
2021-02-25 06:00:00,43.0,59.26,31.08,42.29,1.54,33.53,139.91,55.99,7547,1323,1156,5011,13
2021-02-25 06:30:00,39.0,81.87,47.56,39.39,2.14,35.38,139.38,50.24,7854,1406,1217,5368,14
2021-02-25 07:00:00,38.87,78.39,36.32,38.47,5.69,47.7,136.83,45.33,8066,1471,1237,5546,15
2021-02-25 07:30:00,32.6,52.44,31.84,29.65,24.09,91.35,149.54,60.25,8102,1416,1268,5376,16
2021-02-25 08:00:00,29.43,40.38,31.44,26.33,34.33,93.14,141.22,55.16,8071,1289,1258,5270,17
2021-02-25 08:30:00,33.21,53.33,46.42,28.98,33.4,56.45,143.43,79.44,8074,1204,1247,5096,18
2021-02-25 09:00:00,35.21,48.22,21.08,21.49,34.67,73.76,143.18,132.16,8154,1108,1222,4894,19
2021-02-25 09:30:00,37.9,44.67,11.51,8.46,33.29,75.76,144.31,200.18,8248,1073,1219,4636,20
2021-02-25 10:00:00,34.77,59.0,10.59,4.66,30.72,58.78,143.89,232.35,8230,1029,1209,4378,21
2021-02-25 10:30:00,34.04,40.05,13.71,3.57,36.92,61.1,146.74,249.35,8064,954,1214,4203,22
2021-02-25 11:00:00,30.13,8.76,47.9,-0.06,37.28,61.57,131.04,247.76,7842,933,1226,4071,23
